ID,Smiles,Standard_Type,Standard_Relation,Standard_Units,Standard_Value,pIC50
CHEMBL78012,CN(C)c1ccc(-c2cn3cc(I)ccc3n2)cc1,Ki,=,nM,8,7.096910013
CHEMBL1090210,O=S(=O)(N[C@@H]1CC[C@@]2(S(=O)(=O)c3ccc(Cl)cc3)c3c(F)ccc(F)c3OC[C@H]2C1)C1CC1,IC50,=,nM,8,7.096910013
CHEMBL252766,CSc1ccc2nc(-c3ccc(N(C)C)cc3)cn2c1,Ki,=,nM,7.93,7.100726813
CHEMBL207456,[11CH3]Nc1ccc(-c2nc3ccc(O)cc3s2)cc1,Ki,=,nM,7.8,7.107905397
CHEMBL2042125,CNc1ccc(/C=C/c2ccc(OCCOCCOCCOCCOCCOCC(COCCOCCOCCOCCOCCOc3ccc(/C=C/c4ccc(NC)cc4)cn3)OCCF)nc2)cc1,Ki,=,nM,7.71,7.112945622
CHEMBL392060,CC[C@@H]1CCC[C@H](C2(OC(=O)N3CC4CCC(C3)N4CCO)CC2)N1S(=O)(=O)c1ccc(Cl)cc1,IC50,=,nM,7.7,7.113509275
CHEMBL565623,CN(C)c1ccc(/C=C/c2ccccc2I)cc1,Ki,=,nM,7.7,7.113509275
CHEMBL244757,CN(C)c1ccc(-c2cn3cc([N+](=O)[O-])ccc3n2)cc1,Ki,=,nM,7.6,7.119186408
CHEMBL610505,CN1C(=O)c2ccc(Nc3ccccc3)cc2C1=O,Ki,=,nM,7.6,7.119186408
CHEMBL377279,CN(C)c1ccc(-c2ccc(-c3ccc(O)cc3)s2)cc1,Ki,=,nM,7.5,7.124938737
CHEMBL224148,CN(C)c1ccc(/C=C/c2cnc(OCCO)c(I)c2)cc1,Ki,=,nM,7.5,7.124938737
CHEMBL227750,CN(C)c1ccc(/C=C/c2cnc(OCCOCCOCCF)c(I)c2)cc1,Ki,=,nM,7.5,7.124938737
CHEMBL208457,CNc1ccc(/C=C/C=C/C=C/c2ccc(NC)cc2)cc1,Ki,=,nM,7.5,7.124938737
CHEMBL245208,CNc1ccc(-c2cn3cc(Br)ccc3n2)cc1Br,Ki,=,nM,7.4,7.13076828
CHEMBL3916194,CO[C@H]1CC[C@]2(CC1)Cc1cc(F)c(-c3cc(F)cc(C#N)c3)cc1[C@@]21N=C(C)C(N)=N1,IC50,=,nM,7.4,7.13076828
CHEMBL78012,CN(C)c1ccc(-c2cn3cc(I)ccc3n2)cc1,Ki,=,nM,7.21,7.142064735
CHEMBL92852,Nc1ccc(-c2nc3ccc(Br)cc3s2)cc1,Ki,=,nM,7.2,7.142667504
CHEMBL92390,COc1ccc2nc(-c3ccc(N)cc3)sc2c1,Ki,=,nM,7,7.15490196
CHEMBL4114267,Cc1cc(C#N)cnc1C(=O)Nc1ccc(F)c([C@@]2(C)N=C(N)OCC2(F)F)n1,IC50,=,nM,7,7.15490196
CHEMBL3659993,CC(=O)CC[C@@H]1OCC[C@@]2(S(=O)(=O)c3ccc(Cl)cc3)c3c(F)ccc(F)c3OC[C@@H]12,IC50,=,nM,7,7.15490196
CHEMBL2386721,CC1(C)OC(N)=N[C@](C)(c2nc(NC(=O)c3ncc(C#N)cc3Cl)ccc2F)C1(F)F,IC50,=,nM,7,7.15490196
CHEMBL236190,CC[C@@H]1CCC[C@H](C2(OC(=O)N3CCC(N4CCCCC4)CC3)CC2)N1S(=O)(=O)c1ccc(F)c(F)c1,IC50,=,nM,6.9,7.161150909
CHEMBL4470128,CN(C)c1ccc(-c2nc3cc([125I])ccc3o2)cn1,Ki,=,nM,6.9,7.161150909
CHEMBL236184,CC[C@@H]1CCC[C@H](C2(OC(=O)N3CCN(C(C)(C)CO)CC3)CC2)N1S(=O)(=O)c1ccc(Cl)cc1,IC50,=,nM,6.9,7.161150909
CHEMBL3785292,CN(C)c1ccc(/C=C2\Oc3ccc([125I])cc3C2=O)cc1,Ki,=,nM,6.82,7.166215625
CHEMBL227869,CN(C)c1ccc(/C=C/c2cnc(OCCOCCOCCF)c(Br)c2)cc1,Ki,=,nM,6.8,7.167491087
CHEMBL1162947,OCCOc1ncc(/C=C\c2ccc(O)cc2)cc1Br,Ki,=,nM,6.8,7.167491087
CHEMBL242130,CNc1ccc(-c2nc3ccc(-c4nc5ccc(Cl)cc5s4)cc3s2)cc1,Ki,=,nM,6.8,7.167491087
CHEMBL231917,CN(C)c1ccc(C#Cc2cnc(OCCO)c(Br)c2)cc1,Ki,=,nM,6.7,7.173925197
CHEMBL3961972,O=S(=O)(CC[C@@H]1OCC[C@@]2(S(=O)(=O)c3ccc(Cl)cc3)c3c(F)ccc(F)c3OCC12)Cc1cccnc1,IC50,=,nM,6.6,7.180456064
CHEMBL4175800,Nc1ccc(-c2cc3ccccc3s2)cc1,Ki,=,nM,6.5,7.187086643
CHEMBL2203394,[3H]C([3H])([3H])n1ccc2cc(-c3nc4ccc(F)nc4o3)ccc21,Kd,=,nM,6.4,7.193820026
CHEMBL58092,CN1CCN(c2ccc(-c3nc4ccc(I)cc4s3)cc2)CC1,Ki,=,nM,6.4,7.193820026
CHEMBL3928118,O=S(=O)(CC[C@@H]1OCC[C@@]2(S(=O)(=O)c3ccc(Cl)cc3)c3c(F)ccc(F)c3OCC12)c1ncccn1,IC50,=,nM,6.4,7.193820026
CHEMBL5073381,COc1cnc(C(=O)Nc2ccc(F)c([C@]3(C)Cn4c(C#N)cnc4C(N)=N3)c2)cn1,IC50,=,nM,6.3,7.200659451
CHEMBL232114,OCCOc1ncc(C#Cc2ccc(O)cc2)cc1I,Ki,=,nM,6.2,7.207608311
CHEMBL381991,COc1ccc(-c2ccc(-c3ccc(O)cc3)s2)cc1,Ki,=,nM,6.1,7.214670165
CHEMBL382007,Nc1ccc(-c2ccc(-c3ccc(N)cc3)s2)cc1,Ki,=,nM,6.1,7.214670165
CHEMBL93124,CNc1ccc(-c2nc3ccc(O)cc3s2)cc1,Ki,=,nM,6,7.22184875
CHEMBL1643335,CN(C)c1ccc(C#CC(=O)c2ccc(I)cc2)cc1,Ki,=,nM,6,7.22184875
CHEMBL381642,CNc1ccc(/C=C/c2ccc(O)cc2)cc1,Ki,=,nM,6,7.22184875
CHEMBL5086270,Cc1cc(OC(F)F)cnc1C(=O)Nc1ccc(F)c([C@]2(C)CO[C@@](C)(C(F)(F)F)C(N)=N2)c1,IC50,=,nM,6,7.22184875
CHEMBL1774643,CN(C)c1ccc(-c2nc3ccc(F)cc3s2)cc1,Ki,=,nM,5.9,7.229147988
CHEMBL81260,CN(C)c1ccc(-c2cn3cc(Br)ccc3n2)cc1,Ki,=,nM,5.9,7.229147988
CHEMBL93124,CNc1ccc(-c2nc3ccc(O)cc3s2)cc1,Ki,=,nM,5.8,7.236572006
CHEMBL3957316,Cc1nc(CS(=O)(=O)CC[C@@H]2OCC[C@@]3(S(=O)(=O)c4ccc(Cl)cc4)c4c(F)ccc(F)c4OCC23)no1,IC50,=,nM,5.8,7.236572006
CHEMBL1671878,CNc1ccc(-c2cn3c(n2)sc2cc(OC)ccc23)cc1,Ki,=,nM,5.8,7.236572006
CHEMBL510384,Cc1ccc2nc(-c3ccc(F)cc3)sc2c1,Ki,=,nM,5.7,7.244125144
CHEMBL510384,Cc1ccc2nc(-c3ccc(F)cc3)sc2c1,Ki,=,nM,5.7,7.244125144
CHEMBL203320,COc1ccc(-c2ccc(-c3ccc(N)cc3)s2)cc1,Ki,=,nM,5.6,7.251811973
CHEMBL1774642,CNc1ccc(-c2nc3ccc(F)cc3s2)cc1,Ki,=,nM,5.5,7.259637311
CHEMBL3904071,O=S(=O)(CC[C@@H]1OCC[C@@]2(S(=O)(=O)c3ccc(Cl)cc3)c3c(F)ccc(F)c3OCC12)c1cnccn1,IC50,=,nM,5.5,7.259637311
CHEMBL3629745,CP1(=O)OCC[C@]2(CCC[C@@]3(S(=O)(=O)c4ccc(Cl)cc4)c4c(F)ccc(F)c4OC[C@@H]23)CO1,IC50,=,nM,5.4,7.26760624
CHEMBL58092,CN1CCN(c2ccc(-c3nc4ccc(I)cc4s3)cc2)CC1,Ki,=,nM,5.4,7.26760624
CHEMBL78012,CN(C)c1ccc(-c2cn3cc(I)ccc3n2)cc1,Ki,=,nM,5.3,7.27572413
CHEMBL5206552,COc1nc(-c2cc(C)c(N[C@@H](C)c3cc(F)c(F)c(F)c3)nn2)ccc1-n1cnc(C)c1,IC50,=,nM,5.3,7.27572413
CHEMBL199946,CCCN(CCC)C(=O)c1cccc(C(=O)N[C@@H](Cc2ccccc2)[C@@H](N)C[C@@H](C)C(=O)N[C@H](C(=O)NCc2ccccc2)C(C)C)c1,IC50,=,nM,5.2,7.283996656
CHEMBL292910,COc1ccc(/C=C/c2ccc(/C=C/c3ccc(OC)c(C(=O)O)c3)c(I)c2)cc1C(=O)O,Ki,=,nM,5.1,7.292429824
CHEMBL55536,CN1CCN(c2ccc(-c3nc4ccc(Br)cc4s3)cc2)CC1,Ki,=,nM,5,7.301029996
CHEMBL227817,CNc1ccc(/C=C/c2cnc(OCCO)c(Br)c2)cc1,Ki,=,nM,5,7.301029996
CHEMBL227576,CN(C)c1ccc(C#Cc2ccc(OCCOCCF)cc2)cc1,Ki,=,nM,5,7.301029996
CHEMBL78012,CN(C)c1ccc(-c2cn3cc(I)ccc3n2)cc1,Ki,=,nM,5,7.301029996
CHEMBL373236,CNc1ccc(/C=C/c2ccc(OCC(CO)CF)cc2)cc1,Ki,=,nM,5,7.301029996
CHEMBL567747,CNc1ccc(/C=C/c2ccc(OCC(CO)C[18F])cc2)cc1,Ki,=,nM,5,7.301029996
CHEMBL3653404,C[C@@]1(c2cc(NC(=O)c3ncc(Br)cn3)ccc2F)CO[C@@](C)(C(F)(F)F)C(N)=N1,IC50,=,nM,5,7.301029996
CHEMBL3670368,C[C@@]1(c2nc(NC(=O)c3ncc(C#N)cc3N)ccc2F)CO[C@@](C)(C(F)(F)F)C(N)=N1,IC50,=,nM,5,7.301029996
CHEMBL94230,CNc1ccc(-c2nc3ccc(OC)cc3s2)cc1,Ki,=,nM,4.9,7.30980392
CHEMBL3943188,CO[C@H]1CC[C@]2(CC1)Cc1cc(F)c(-c3cc(F)cc(C#N)c3)cc1C21N=C(C)C(N)=N1,IC50,=,nM,4.8,7.318758763
CHEMBL5093195,Cc1nc(C(=O)Nc2ccc(F)c([C@]3(C)Cn4nc(C#N)cc4C(N)=N3)c2)co1,IC50,=,nM,4.8,7.318758763
CHEMBL2203393,[3H]C([3H])([3H])N(C)c1ccc(-c2nc3ccc(F)nc3o2)cc1,Kd,=,nM,4.5,7.346787486
CHEMBL3948649,O=S(=O)(CC[C@@H]1OCC[C@@]2(S(=O)(=O)c3ccc(Cl)cc3)c3c(F)ccc(F)c3OCC12)c1cccnn1,IC50,=,nM,4.5,7.346787486
CHEMBL227674,CNc1ccc(C#Cc2ccc(OCCOCCOCCO)cc2)cc1,Ki,=,nM,4.5,7.346787486
CHEMBL227921,CNc1ccc(/C=C/c2cnc(OCCOCCOCCF)c(Br)c2)cc1,Ki,=,nM,4.5,7.346787486
CHEMBL567746,CN(C)c1ccc(/C=C/c2cccc(I)c2)cc1,Ki,=,nM,4.5,7.346787486
CHEMBL3672732,CO[C@H]1CC[C@]2(CCc3ccc(-c4cc(Cl)cc(C#N)c4)cc3C23N=C(C)C(N)=N3)CC1,IC50,=,nM,4.5,7.346787486
CHEMBL91449,CN(C)c1ccc(-c2nc3ccc(O)cc3s2)cc1,Ki,=,nM,4.4,7.356547324
CHEMBL2296467,COc1ccc2nc(/N=C/c3ccc(N(C)C)cc3)sc2c1,Ki,=,nM,4.38,7.358525889
CHEMBL2296467,COc1ccc2nc(/N=C/c3ccc(N(C)C)cc3)sc2c1,Ki,=,nM,4.38,7.358525889
CHEMBL4175800,Nc1ccc(-c2cc3ccccc3s2)cc1,Ki,=,nM,4.31,7.36552273
CHEMBL93124,CNc1ccc(-c2nc3ccc(O)cc3s2)cc1,Ki,=,nM,4.3,7.366531544
CHEMBL392144,CC[C@@H]1CCC[C@H](C2(OC(=O)N3CCC(O)(CC)CC3)CC2)N1S(=O)(=O)c1ccc(Cl)cc1,IC50,=,nM,4.3,7.366531544
CHEMBL93124,CNc1ccc(-c2nc3ccc(O)cc3s2)cc1,Ki,=,nM,4.3,7.366531544
CHEMBL598288,Cc1ccc(Nc2ccc3c(c2)C(=O)N(C)C3=O)cc1,Ki,=,nM,4.1,7.387216143
CHEMBL578982,CNc1ccc2nc(-c3ccc(F)cc3)sc2c1,Ki,=,nM,4.1,7.387216143
CHEMBL5192892,COc1nc(-c2cc(C)c(N[C@@H](C)c3cc(F)cc(F)c3)nn2)ccc1-n1cnc(C)c1,IC50,=,nM,4.1,7.387216143
CHEMBL204010,Oc1ccc(-c2ccc(-c3ccc(O)cc3)s2)cc1,Ki,=,nM,4,7.397940009
CHEMBL2203379,CN(C)c1ccc(-c2nc3ccc(F)nc3o2)cc1,IC50,=,nM,4,7.397940009
CHEMBL451807,FCCOCCOCCOc1ccc(C#Cc2ccc3c(c2)CCN3)cc1,Ki,=,nM,4,7.397940009
CHEMBL5073160,C[C@@]1(c2cc(NC(=O)c3ncc(C#N)cc3Cl)ccc2F)CO[C@@](C)(C(F)(F)F)C(N)=N1,IC50,=,nM,4,7.397940009
CHEMBL92816,CN(C)c1ccc(-c2nc3ccccc3s2)cc1,Ki,=,nM,4,7.397940009
CHEMBL5093426,C[C@@]1(c2cccc(NC(=O)c3ccc(Br)cn3)c2)CCSC(N)=N1,IC50,=,nM,4,7.397940009
CHEMBL3261067,Cc1cc(C#N)cnc1C(=O)Nc1ccc(F)c([C@]2(C)CO[C@@](C)(C(F)(F)F)C(N)=N2)c1,IC50,=,nM,4,7.397940009
CHEMBL5090563,C[C@@]1(c2cc(NC(=O)c3ncc(C#N)cc3N)ccc2F)CO[C@@](C)(C(F)(F)F)C(N)=N1,IC50,=,nM,4,7.397940009
CHEMBL3670375,C[C@@]1(c2nc(NC(=O)c3ncc(C(F)(F)F)cc3Cl)ccc2F)CO[C@@](C)(C(F)(F)F)C(N)=N1,IC50,=,nM,4,7.397940009
CHEMBL206224,Oc1ccc(-c2ccc(-c3ccc(NCCF)cc3)s2)cc1,Ki,=,nM,3.9,7.408935393
CHEMBL2042245,CNc1ccc(/C=C/c2ccc(OCCOCCOCCOCCOCCOCCOCC(COCCOCCOCCOCCOCCOCCOc3ccc(/C=C/c4ccc(NC)cc4)cn3)OCCF)nc2)cc1,Ki,=,nM,3.86,7.413412695
CHEMBL389671,CN(C)c1ccc(C#Cc2ccc(OCCOCCO)cc2)cc1,Ki,=,nM,3.8,7.420216403
CHEMBL598081,CN1C(=O)c2ccc(Nc3ccc(Br)cc3)cc2C1=O,Ki,=,nM,3.8,7.420216403
CHEMBL566354,CN(C)c1ccc2nc(-c3ccc(F)cc3)sc2c1,Ki,=,nM,3.8,7.420216403
CHEMBL5186511,CN(C)c1ccc(/C=C/C2=CC(/C=C/c3ccc(N(C)C)cc3)=[O+][B-]3(OC(=O)C(=O)O3)O2)cc1,Kd,=,nM,3.8,7.420216403
CHEMBL4167943,Oc1ccc(-c2cc3ccccc3s2)cc1,Ki,=,nM,3.72,7.42945706
CHEMBL390561,CN(C)c1ccc(/C=C/c2cnc(OCCO)c(Br)c2)cc1,Ki,=,nM,3.6,7.443697499
CHEMBL5075933,C[C@@]1(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)Cn2c(C#N)cnc2C(N)=N1,IC50,=,nM,3.6,7.443697499
CHEMBL1671878,CNc1ccc(-c2cn3c(n2)sc2cc(OC)ccc23)cc1,Ki,=,nM,3.5,7.455931956
CHEMBL392060,CC[C@@H]1CCC[C@H](C2(OC(=O)N3CC4CCC(C3)N4CCO)CC2)N1S(=O)(=O)c1ccc(Cl)cc1,IC50,=,nM,3.5,7.455931956
CHEMBL442801,O=C(OC1([C@H]2CCC[C@@H](CC(F)(F)F)N2S(=O)(=O)c2ccc(Cl)cc2)CC1)N1CCC(N2CCCCC2)CC1,IC50,=,nM,3.5,7.455931956
CHEMBL239859,CC[C@@H]1CCC[C@H](C2(OC(=O)N3CCC(N4CCCCC4)CC3)CC2)N1S(=O)(=O)c1ccc(Cl)cc1,IC50,=,nM,3.5,7.455931956
CHEMBL413436,CN(C)c1ccc(C#Cc2ccc(OCCOCCOCCO)cc2)cc1,Ki,=,nM,3.4,7.468521083
CHEMBL2152899,C[C@@]1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)Cn2c(C#N)cnc2C(N)=N1,IC50,=,nM,3.3,7.48148606
CHEMBL2042124,CNc1ccc(/C=C/c2ccc(OCCOCCOCCOCCOCC(COCCOCCOCCOCCOc3ccc(/C=C/c4ccc(NC)cc4)cn3)OCCF)nc2)cc1,Ki,=,nM,3.24,7.48945499
CHEMBL392144,CC[C@@H]1CCC[C@H](C2(OC(=O)N3CCC(O)(CC)CC3)CC2)N1S(=O)(=O)c1ccc(Cl)cc1,IC50,=,nM,3.2,7.494850022
CHEMBL5186511,CN(C)c1ccc(/C=C/C2=CC(/C=C/c3ccc(N(C)C)cc3)=[O+][B-]3(OC(=O)C(=O)O3)O2)cc1,Kd,=,nM,3.2,7.494850022
CHEMBL227577,CNc1ccc(C#Cc2ccc(OCCOCCO)cc2)cc1,Ki,=,nM,3.1,7.508638306
CHEMBL3672730,COC1CCC2(CCc3ccc(-c4cc(Cl)cc(C#N)c4)cc3C23N=C(C)C(N)=N3)CC1,IC50,=,nM,3.1,7.508638306
CHEMBL78012,CN(C)c1ccc(-c2cn3cc(I)ccc3n2)cc1,Ki,=,nM,3.05,7.515700161
CHEMBL4167943,Oc1ccc(-c2cc3ccccc3s2)cc1,Ki,=,nM,3.04,7.517126416
CHEMBL3670375,C[C@@]1(c2nc(NC(=O)c3ncc(C(F)(F)F)cc3Cl)ccc2F)CO[C@@](C)(C(F)(F)F)C(N)=N1,IC50,=,nM,3,7.522878745
CHEMBL3969309,CO[C@H]1CC[C@]2(CC1)Cc1cc(F)c(-c3cncc(Cl)c3)cc1C21N=C(C)C(N)=N1,IC50,=,nM,3,7.522878745
CHEMBL3670365,C[C@@]1(c2nc(NC(=O)c3ncc(C#N)cc3Cl)ccc2F)CO[C@@](C)(C(F)(F)F)C(N)=N1,IC50,=,nM,3,7.522878745
CHEMBL3261067,Cc1cc(C#N)cnc1C(=O)Nc1ccc(F)c([C@]2(C)CO[C@@](C)(C(F)(F)F)C(N)=N2)c1,IC50,=,nM,3,7.522878745
CHEMBL3670375,C[C@@]1(c2nc(NC(=O)c3ncc(C(F)(F)F)cc3Cl)ccc2F)CO[C@@](C)(C(F)(F)F)C(N)=N1,IC50,=,nM,3,7.522878745
CHEMBL3261067,Cc1cc(C#N)cnc1C(=O)Nc1ccc(F)c([C@]2(C)CO[C@@](C)(C(F)(F)F)C(N)=N2)c1,IC50,=,nM,3,7.522878745
CHEMBL3653393,CC1(c2cc(NC(=O)c3ccc(Br)cn3)ccc2F)COCC(N)=N1,IC50,=,nM,3,7.522878745
CHEMBL3261067,Cc1cc(C#N)cnc1C(=O)Nc1ccc(F)c([C@]2(C)CO[C@@](C)(C(F)(F)F)C(N)=N2)c1,IC50,=,nM,3,7.522878745
CHEMBL3670375,C[C@@]1(c2nc(NC(=O)c3ncc(C(F)(F)F)cc3Cl)ccc2F)CO[C@@](C)(C(F)(F)F)C(N)=N1,IC50,=,nM,3,7.522878745
CHEMBL3261069,Cc1cc(C#N)cnc1C(=O)Nc1ccc(F)c([C@]2(C)CO[C@@](C)(C(F)(F)F)C(N)=N2)n1,IC50,=,nM,3,7.522878745
CHEMBL3900140,O=S(=O)(CC[C@@H]1OCC[C@@]2(S(=O)(=O)c3ccc(Cl)cc3)c3c(F)ccc(F)c3OCC12)c1ccncn1,IC50,=,nM,2.9,7.537602002
CHEMBL224096,CN(C)c1ccc(C#Cc2ccc(OCCOCCOCCF)cc2)cc1,Ki,=,nM,2.9,7.537602002
CHEMBL228034,COc1ccc(C#Cc2ccc(O)cc2)cc1,Ki,=,nM,2.9,7.537602002
CHEMBL55401,CN(C)c1ccc(-c2nc3ccc(Br)cc3s2)cc1,Ki,=,nM,2.9,7.537602002
CHEMBL223285,COc1ccc(C#Cc2ccc(N)cc2)cc1,Ki,=,nM,2.9,7.537602002
CHEMBL1774461,CNc1ccc(/C=C/c2ccc(OCCOCCOCC[18F])nc2)cc1,Ki,=,nM,2.87,7.542118103
CHEMBL1774461,CNc1ccc(/C=C/c2ccc(OCCOCCOCC[18F])nc2)cc1,Ki,=,nM,2.87,7.542118103
CHEMBL1774461,CNc1ccc(/C=C/c2ccc(OCCOCCOCC[18F])nc2)cc1,Ki,=,nM,2.87,7.542118103
CHEMBL400420,O=C(OC1([C@H]2CCC[C@@H](C3CC3)N2S(=O)(=O)c2ccc(Cl)cc2)CC1)N1CCC(N2CCCCC2)CC1,IC50,=,nM,2.8,7.552841969
CHEMBL1788111,[3H]N(c1ccc(-c2nc3ccc(O)cc3s2)cc1)C([3H])([3H])[3H],Ki,=,nM,2.8,7.552841969
CHEMBL93124,CNc1ccc(-c2nc3ccc(O)cc3s2)cc1,Ki,=,nM,2.8,7.552841969
CHEMBL204414,CN(C)c1ccc(-c2cc3cc(O)ccc3o2)cc1,Ki,=,nM,2.8,7.552841969
CHEMBL93124,CNc1ccc(-c2nc3ccc(O)cc3s2)cc1,Ki,=,nM,2.8,7.552841969
CHEMBL3915935,CO[C@H]1CC[C@]2(CC1)Cc1ccc(OCC3(C)CC3)cc1C21N=C(C)C(N)=N1,IC50,=,nM,2.8,7.552841969
CHEMBL3941787,O=c1[nH]cccc1S(=O)(=O)CC[C@@H]1OCC[C@@]2(S(=O)(=O)c3ccc(Cl)cc3)c3c(F)ccc(F)c3OCC12,IC50,=,nM,2.8,7.552841969
CHEMBL5085412,C[C@@]1(c2cc(NC(=O)c3ccc(F)cn3)ccc2F)Cn2nc(C#N)cc2C(N)=N1,IC50,=,nM,2.6,7.585026652
CHEMBL3899321,CO[C@H]1CC[C@]2(CC1)Cc1ccc(OCC(C)F)cc1C21N=C(C)C(N)=N1,IC50,=,nM,2.5,7.602059991
CHEMBL239858,CCC[C@@H]1CCC[C@H](C2(OC(=O)N3CCC(N4CCCCC4)CC3)CC2)N1S(=O)(=O)c1ccc(Cl)cc1,IC50,=,nM,2.5,7.602059991
CHEMBL5077699,C[C@@]1(c2cc(NC(=O)c3cnc(C(F)F)cn3)ccc2F)Cn2nc(C#N)cc2C(N)=N1,IC50,=,nM,2.5,7.602059991
CHEMBL3672725,CO[C@H]1CC[C@@]2(CCc3ccc(-c4cncc(Cl)c4)cc3C23N=C(C)C(N)=N3)CC1,IC50,=,nM,2.5,7.602059991
CHEMBL1788117,[3H]N(c1ccc(/C=C/c2ccc(O)cc2)cc1)C([3H])([3H])[3H],Kd,=,nM,2.4,7.619788758
CHEMBL3672728,CC#Cc1cncc(-c2ccc3c(c2)C2(N=C(C)C(N)=N2)[C@]2(CC3)CC[C@@H](OC)CC2)c1,IC50,=,nM,2.4,7.619788758
CHEMBL239629,O=C(OC1([C@H]2CCC[C@@H](c3cc(F)cc(F)c3)N2S(=O)(=O)c2ccc(Cl)cc2)CC1)N1CCN(CCO)CC1,IC50,=,nM,2.4,7.619788758
CHEMBL3672687,CC1=NC2(N=C1N)c1cc(Br)ccc1C[C@]21CC[C@@H](O)CC1,IC50,=,nM,2.4,7.619788758
CHEMBL205221,COc1ccc2oc(-c3ccc(N)cc3)cc2c1,Ki,=,nM,2.3,7.638272164
CHEMBL3905816,CO[C@H]1CC[C@]2(CC1)Cc1ccc(OCC3CC3(F)F)cc1C21N=C(C)C(N)=N1,IC50,=,nM,2.3,7.638272164
CHEMBL565657,CN(C)c1ccc(/C=C/c2nc3ccccc3s2)cc1,Ki,=,nM,2.3,7.638272164
CHEMBL566752,CNc1ccc(/C=C/c2ccc(OCCOCCOCC[18F])cc2)cc1,Ki,=,nM,2.22,7.653647026
CHEMBL566752,CNc1ccc(/C=C/c2ccc(OCCOCCOCC[18F])cc2)cc1,Ki,=,nM,2.22,7.653647026
CHEMBL55380,CN(C)c1ccc(-c2nc3ccc(I)cc3s2)cc1,Ki,=,nM,2.2,7.657577319
CHEMBL490083,COc1ccc2nc(-c3ccc(F)cc3)sc2c1,Ki,=,nM,2.2,7.657577319
CHEMBL3891777,CO[C@H]1CC[C@]2(CC1)Cc1ccc(C#CC3CCC3)cc1[C@@]21N=C(C)C(N)=N1,IC50,=,nM,2.1,7.677780705
CHEMBL570610,CN(C)c1ccc(/C=C/c2ccc(I)cc2)cc1,Ki,=,nM,2,7.698970004
CHEMBL4112651,CO[C@H]1CC[C@]2(CC1)Cc1ccc(C#CC3CCC3)cc1[C@]21N=C(C)C(N)=N1,IC50,=,nM,2,7.698970004
CHEMBL328430,COc1ccc2nc(-c3ccc(N(C)C)cc3)sc2c1,Ki,=,nM,1.9,7.721246399
CHEMBL55401,CN(C)c1ccc(-c2nc3ccc(Br)cc3s2)cc1,Ki,=,nM,1.9,7.721246399
CHEMBL227495,CNc1ccc(C#Cc2ccc(OCCOCCOCCF)cc2)cc1,Ki,=,nM,1.9,7.721246399
CHEMBL3934479,O=S(=O)(CC[C@@H]1OCC[C@@]2(S(=O)(=O)c3ccc(Cl)cc3)c3c(F)ccc(F)c3OCC12)Cc1ccccn1,IC50,=,nM,1.9,7.721246399
CHEMBL328660,CNc1ccc(-c2nc3ccc(Br)cc3s2)cc1,Ki,=,nM,1.7,7.769551079
CHEMBL3947671,CO[C@H]1CC[C@]2(CC1)Cc1cc(F)c(-c3cc(Cl)cc(C#N)c3)cc1C21N=C(C)C(N)=N1,IC50,=,nM,1.7,7.769551079
CHEMBL3956918,O=S(=O)(CC[C@@H]1OCC[C@@]2(S(=O)(=O)c3ccc(Cl)cc3)c3c(F)ccc(F)c3OCC12)Cc1ncon1,IC50,=,nM,1.7,7.769551079
CHEMBL232112,CNc1ccc(C#Cc2cnc(OCCO)c(Br)c2)cc1,Ki,=,nM,1.6,7.795880017
CHEMBL55536,CN1CCN(c2ccc(-c3nc4ccc(Br)cc4s3)cc2)CC1,Ki,=,nM,1.6,7.795880017
CHEMBL3893021,CO[C@H]1CC[C@]2(CC1)Cc1ccc(C#CC(C)C)cc1[C@@]21N=C(C)C(N)=N1,IC50,=,nM,1.6,7.795880017
CHEMBL3672695,CC1=N[C@]2(N=C1N)c1cc(OCCCF)ccc1C[C@]21CC[C@@H](OC(F)F)CC1,IC50,=,nM,1.6,7.795880017
CHEMBL93124,CNc1ccc(-c2nc3ccc(O)cc3s2)cc1,Ki,=,nM,1.6,7.795880017
CHEMBL3923244,CO[C@H]1CC[C@]2(CC1)Cc1ccc(OCC3CC3)cc1C21N=C(C)C(N)=N1,IC50,=,nM,1.6,7.795880017
CHEMBL3672698,CC1=N[C@]2(N=C1N)c1cc(-c3cc(Cl)cc(C#N)c3)ccc1C[C@]21CC[C@@H](O)CC1,IC50,=,nM,1.6,7.795880017
CHEMBL5207165,CN(C)c1ncc(/C=C/c2nc3cc(OCCF)ccc3[se]2)cn1,Kd,=,nM,1.58,7.801342913
CHEMBL3961886,CO[C@H]1CC[C@]2(CC1)Cc1ccc(OCC3CCC3)cc1C21N=C(C)C(N)=N1,IC50,=,nM,1.5,7.823908741
CHEMBL519255,FCCOCCOCCOc1ccc(C#Cc2ccc3[nH]ccc3c2)cc1,Ki,=,nM,1.5,7.823908741
CHEMBL228033,CNc1ccc(C#Cc2ccc(O)cc2)cc1,Ki,=,nM,1.5,7.823908741
CHEMBL3943313,O=S(=O)(CC[C@@H]1OCC[C@@]2(S(=O)(=O)c3ccc(Cl)cc3)c3c(F)ccc(F)c3OCC12)CCn1cccn1,IC50,=,nM,1.4,7.853871964
